source_path,size_bytes,sha256,disposition,canonical_destination,reason
Secret Sharing/SSS scheme/Verifiable-Computation-main/demo.sage.py,1075,9f87f4020552546cafa4e76fba44585cf0f82d7448434ffb5e7a66b3b7f5c42b,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/experiment/paillier.sage,935,fd037a7ff5f71e56e73e2ea964c64150205b47c9a1fa2c9d92fd7bc6b279897f,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/experiment/paillier.sage.py,1516,12959e15f56316ed8cfa8f7c8496aa0f0b5774d2d5ab2c4d77d4ed9eb5666a55,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/experiment/parallel.sage,923,37908697c41782f8a3493b1ded902c88a02e28eeb6ef0fce8e9cf1115348e0b3,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/experiment/parallel.sage.py,2201,d3098b236ff27d3db282e84ddb2c326fd51f84dd58ccfd0441a24ac5bd4817e5,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/LICENSE,1071,a596c7666d1c7493a7775d1fb1830d5a4c340af59c0075d3ffd4902d95bc8803,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/load_all.sage,330,3fa46ce0531a66faea93796ffcab1a704cfbe5c619d2292fc000f7baa3fea720,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/load_all.sage.py,449,f088ef9171ccaf4dd57399806aac81cb042376f8a0fc58d658ac76c7ca5c1155,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/dropout.matrix.sage,1380,676d9e63e70803cb33b2257d69b15e4b482eac7e8fb8e68ed26bddb74ef9e080,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/dropout.sage,681,28c59329433c8ca030ee6a6f928bc096dbc9eedb8e9e67882a5143e7dd32947a,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/layer.sage,166,cda9bfa3714b2756b718a8c08e9d1e29bdab42fa0deb57218bd856b5e9041af2,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/linear.sage,2313,c903e79a6f8a45415e44d547ebb16faee2f9cfda280f56623baa264255ddae29,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/relu.sage,2416,e5989e845042ea56f613a6eaa74aa904963c86eef784cdf818ac47b54a94d8a9,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/nn/sequential.sage,785,53ec2bf8aec7ec055bc2fbab5b79932755447b633a9fdb128bba81246a198f18,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.benchmark.sage,1379,04ccf9b6953f5201002bd9f97f1db07828899810aff1c9bd6b80c8cf07fc5c6f,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.comparison.sage,1493,bcff8915f65478d35500b6bcaf0d71f827db0349f357c220ace8401c94a88b43,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.paillier.sage,4123,adce7670e006e19c588576a6405e0baa67600987fb644cc23f5fe3ef18adaabf,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.parallel.sage,4113,69fa91e6cd0afb31933395ac389db65d1d812865aaf47e80390f0b8acc669624,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.sage,5615,5f9616d4bb826c012dd9b52167354995a532501c7024d027f97f7224583a2736,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/dotproduct.test.sage,1274,ac6f59dac5f0d7754a9feb7c38a06d94f0f74b7e66f1ec24581431e7ad5ee5e0,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/matrix.benchmark.sage,1528,0b04a4433731aa6fa3559a6b7de51e1ec02224e6d56d1c9a89bf4a0fd622e2b1,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/matrix.sage,3025,f2ae66af59b9d98fb5b82c8c240a6b105b43a966722b720dcf0d7c226fe58cad,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/matrix.test.sage,532,2d20b3a6c476a68318f553a006764ca6f2a3add9d967561abd41da7c8c938b67,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/polynomial.sage,3575,0ed8a52332369140f2c39cc715bb74bf0050dbb9f7a45af55720de93c602804f,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/operations/polynomial.test.sage,764,ae540732e2afb6bbd68d018d5a3ab01bb478dcf4d5677bc33cda5e683aea80ef,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/primitives/basic_pairings.sage,5050,044cee2c88bbb9cbff7489f5bde8223010d0c5f62ca28e1f381fd65eba9f6ca4,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/primitives/basic_pairings.sage.py,7618,5b33eac613201b4cb4c8c84f680dde9c337480108bb2c59b61001f8f5eb3a7fb,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/primitives/pairings.old.sage,7246,10511284deb3c76fdee740a7ef1afbf950a636da17b38978954a4d352387dc68,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/primitives/scc.sage,2791,fa4937956bf66bce0316820b846958712185a86966ae1c51399c701471c92d3c,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/README.md,902,742abdd0f35da9402e53816cb732e36eb65c72f7886bee2b3e102cedfcb5fcf1,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/test_operations.sage,139,1036447cbf8c3ded0ad580891284ef93df2a7f056feec8ef9ddbf2aa5ae82e6f,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/test_operations.sage.py,265,7e3aec32ba4c86f361277e1db1757321c355c85f67e1a77e87ffd8e609fc813d,discarded-generated-artifact,,Generated Sage-to-Python translation; canonical source is the .sage file or article.
Secret Sharing/SSS scheme/Verifiable-Computation-main/util/discrete_log.sage,567,dd6ed3ce2e99feaff2a6681789ff1866cbb59581d6efe394901b642f8d19b8fb,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/SSS scheme/Verifiable-Computation-main/util/poly_decomp.sage,1142,26d9b3f7a40da68ffae0a3dddc4268d690bb13c6afbee21eea19e6ba44a6d2f7,reference-only,,Separate verifiable-computation research repository; not mature secret-sharing/MPC canonical content for this batch.
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/distutils-precedence.pth,152,7ea7ffef3fe2a117ee12c68ed6553617f0d7fd2f0590257c25c484959a3b7373,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/py.typed,286,10156fbcf4539ff788a73e5ee50ced48276b317ed0c1ded53fddd14a82256762,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/build_env.py,10121,baab6dd45d35f3972dce67b9517e3723a6c51d578e458eeaf9dca1a649393431,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cache.py,9958,e9538db6845e1996c177bb2a6359fa87091d582e22cf7b665f05f0663a6364ac,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/autocompletion.py,6399,34ae72a9ee3d4a013164e085544513e417f4415d82b884c62b6ed64a8d8c5a0f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/base_command.py,7596,0eae685c15d8776e06687b35bcfb7a09f6200a5db657fe2d2c426a7d0c81add1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/cmdoptions.py,28283,c4eaaf80335fa64317563cb4987de12341f2733543eb032e3fc2b8e2ab2f6dec,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/command_context.py,760,6b5a4106fbc62c3899d4ac3ae3fe2d4fa1e6453c180e8632f091601b90b39fbb,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/main.py,2472,8a827c21595bd8ad6a2cec51fad5e479ef6551185857cf420ccef530a6a0ed86,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/main_parser.py,2614,43d4e7cad7ee0b96762528c1156546b447582c5cbbaee90d21bd389a8bc7740a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/parser.py,10788,0835d3b85af6503f28cce95961fd4a0f3890768f7e5ff21a60e894732250c2b0,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/progress_bars.py,8300,85af30a3072563cfcf6a8334733e06eaa2b7ef38e7ceec50fb274eb73c7810c2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/req_command.py,16548,665c4a152f4bb446c4d48441e89c9e51e60c7bb96f2b1548ce976f6a0f811e89,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/spinners.py,5076,4c5863c6d3a72de349e58991bd09b878a3e03db24d9198aa3bc8ce5eec516985,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/status_codes.py,116,b0414751a5096eabfc880acbdc702d733b5666618e157d358537ac4b2b43121d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__init__.py,132,1641c1829c716fefe077aaf51639cd85f30ecc0518c97a17289e9a6e28df7055,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/autocompletion.cpython-39.pyc,5127,0ef464cb906b82b0e8339242111819118ee580747bc6321652b61a17f1de3c86,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/base_command.cpython-39.pyc,6031,95c6f1413503de18f3c564919a38c401f7cdbee4beec239c40e815eb31974afe,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/cmdoptions.cpython-39.pyc,22487,dece8b7236e7cf56f484c1d4a876a56e63fbb8dbb7f152227feb89bad0681fe5,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/command_context.cpython-39.pyc,1285,cad1bab706acb7d959a66e66aff823606c19ccf84314ee02e30f9a54dc71878b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/main.cpython-39.pyc,1360,6668084d497776c668b66d14d311b4e427a350d34af859d88d2d4a7d54121786,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/main_parser.cpython-39.pyc,2157,0c4c041e8d679e48c2d899ae65a74b3b1e03d6130f888f481f1507cedcac10ef,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/parser.cpython-39.pyc,9941,735ed6632d56212fde6cc9ae57f3d4f4e1d192ca010f0e8725b02ad86a9c6a06,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/progress_bars.cpython-39.pyc,7617,d70cd655382749f4e3522f79d6dc88f89f09189d9385a8ce358fae8a2d72e493,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/req_command.cpython-39.pyc,12052,1ec31d98c1fea86d469cdfa7b50b17b2418299cd274a568f00df0067388bf9bd,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/spinners.cpython-39.pyc,4940,7e80d81aeae2237d191cfa29ccb5333a71ac6a09ce55b882420d37651e8a6ccb,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/status_codes.cpython-39.pyc,349,05e508b81c2f66e7f330b892ba361a50907366732da36726b5b1c9a3f2f161d0,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_internal/cli/__pycache__/__init__.cpython-39.pyc,270,1e135ca5b210be12b3cac639380853938d76e09fc1037a56abcca6a4fee4d514,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
